participant,block,trial,screenID,condition,stepID,position,initial_item,final_item,npl_items,answer,acc,rt,updPos
7,2,9,memory,kr,2,1,러,NA,NA,NULL,NA,NA,NA
7,2,9,memory,kr,3,2,잇,NA,NA,NULL,NA,NA,NA
7,2,9,memory,kr,4,3,북,NA,NA,NULL,NA,NA,NA
7,2,9,memory,kr,5,4,피,NA,NA,NULL,NA,NA,NA
7,2,9,memory,kr,6,5,든,NA,NA,NULL,NA,NA,NA
7,2,9,updating,kr,1,1,러,힘,NA,NULL,NA,NA,yes
7,2,9,updating,kr,2,2,잇,벌,NA,NULL,NA,NA,yes
7,2,9,updating,kr,3,0,혔,숙,NA,NULL,NA,NA,yes
7,2,9,retrieval,kr,1,0,혔,숙,"렇,례,호,컨,럽,서",숙,TRUE,2228.899999976158,yes
7,2,9,retrieval,kr,2,5,든,든,"렇,례,호,컨,럽,서",럽,FALSE,5138.699999988079,no
7,2,9,retrieval,kr,3,2,잇,벌,"렇,례,호,컨,럽,서",북,FALSE,2985,yes
7,2,9,retrieval,kr,4,4,피,피,"렇,례,호,컨,럽,서",컨,FALSE,1413.5999999940395,no
7,2,9,retrieval,kr,5,3,북,북,"렇,례,호,컨,럽,서",서,FALSE,4676.5999999940395,no
7,2,9,retrieval,kr,6,1,러,힘,"렇,례,호,컨,럽,서",호,FALSE,2338.2999999821186,yes
7,2,9,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,10,memory,kr,1,0,권,NA,NA,NULL,NA,NA,NA
7,2,10,memory,kr,2,1,날,NA,NA,NULL,NA,NA,NA
7,2,10,memory,kr,3,2,면,NA,NA,NULL,NA,NA,NA
7,2,10,memory,kr,4,3,묵,NA,NA,NULL,NA,NA,NA
7,2,10,memory,kr,5,4,영,NA,NA,NULL,NA,NA,NA
7,2,10,memory,kr,6,5,완,NA,NA,NULL,NA,NA,NA
7,2,10,updating,kr,1,2,면,겨,NA,NULL,NA,NA,yes
7,2,10,updating,kr,2,0,권,존,NA,NULL,NA,NA,yes
7,2,10,updating,kr,3,5,완,점,NA,NULL,NA,NA,yes
7,2,10,retrieval,kr,1,4,영,영,"습,리,학,근,예,모",완,FALSE,2948.600000023842,no
7,2,10,retrieval,kr,2,0,권,존,"습,리,학,근,예,모",존,TRUE,2777.899999976158,yes
7,2,10,retrieval,kr,3,2,면,겨,"습,리,학,근,예,모",겨,TRUE,2234,yes
7,2,10,retrieval,kr,4,1,날,날,"습,리,학,근,예,모",예,FALSE,2348.199999988079,no
7,2,10,retrieval,kr,5,3,묵,묵,"습,리,학,근,예,모",학,FALSE,4568.299999982119,no
7,2,10,retrieval,kr,6,5,완,점,"습,리,학,근,예,모",점,TRUE,1298.5,yes
7,2,10,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,11,memory,kr,1,0,조,NA,NA,NULL,NA,NA,NA
7,2,11,memory,kr,2,1,민,NA,NA,NULL,NA,NA,NA
7,2,11,memory,kr,3,2,술,NA,NA,NULL,NA,NA,NA
7,2,11,memory,kr,4,3,웠,NA,NA,NULL,NA,NA,NA
7,2,11,memory,kr,5,4,말,NA,NA,NULL,NA,NA,NA
7,2,11,memory,kr,6,5,육,NA,NA,NULL,NA,NA,NA
7,2,11,updating,kr,1,2,술,께,NA,NULL,NA,NA,yes
7,2,11,updating,kr,2,4,말,폐,NA,NULL,NA,NA,yes
7,2,11,updating,kr,3,3,웠,구,NA,NULL,NA,NA,yes
7,2,11,retrieval,kr,1,3,웠,구,"관,력,체,콤,신,등",민,FALSE,5392.699999988079,yes
7,2,11,retrieval,kr,2,2,술,께,"관,력,체,콤,신,등",께,TRUE,1913.300000011921,yes
7,2,11,retrieval,kr,3,1,민,민,"관,력,체,콤,신,등",력,FALSE,2000.800000011921,no
7,2,11,retrieval,kr,4,4,말,폐,"관,력,체,콤,신,등",관,FALSE,4147.800000011921,yes
7,2,11,retrieval,kr,5,0,조,조,"관,력,체,콤,신,등",신,FALSE,2617.5,no
7,2,11,retrieval,kr,6,5,육,육,"관,력,체,콤,신,등",말,FALSE,1972.199999988079,no
7,2,11,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,12,memory,kr,1,0,별,NA,NA,NULL,NA,NA,NA
7,2,12,memory,kr,2,1,혈,NA,NA,NULL,NA,NA,NA
7,2,12,memory,kr,3,2,것,NA,NA,NULL,NA,NA,NA
7,2,12,memory,kr,4,3,활,NA,NA,NULL,NA,NA,NA
7,2,12,memory,kr,5,4,쓸,NA,NA,NULL,NA,NA,NA
7,2,12,memory,kr,6,5,님,NA,NA,NULL,NA,NA,NA
7,2,12,updating,kr,1,1,혈,미,NA,NULL,NA,NA,yes
7,2,12,updating,kr,2,5,님,표,NA,NULL,NA,NA,yes
7,2,12,updating,kr,3,2,것,패,NA,NULL,NA,NA,yes
7,2,12,retrieval,kr,1,2,것,패,"승,섰,극,르,자,둘",패,TRUE,2349.800000011921,yes
7,2,12,retrieval,kr,2,1,혈,미,"승,섰,극,르,자,둘",표,FALSE,4263.5999999940395,yes
7,2,12,retrieval,kr,3,3,활,활,"승,섰,극,르,자,둘",둘,FALSE,2262.2999999821186,no
7,2,12,retrieval,kr,4,0,별,별,"승,섰,극,르,자,둘",활,FALSE,3961.0999999940395,no
7,2,12,retrieval,kr,5,4,쓸,쓸,"승,섰,극,르,자,둘",별,FALSE,2126.5999999940395,no
7,2,12,retrieval,kr,6,5,님,표,"승,섰,극,르,자,둘",둘,FALSE,5456.699999988079,yes
7,2,12,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,13,memory,kr,1,0,찬,NA,NA,NULL,NA,NA,NA
7,2,13,memory,kr,2,1,집,NA,NA,NULL,NA,NA,NA
7,2,13,memory,kr,3,2,소,NA,NA,NULL,NA,NA,NA
7,2,13,memory,kr,4,3,뿌,NA,NA,NULL,NA,NA,NA
7,2,13,memory,kr,5,4,첫,NA,NA,NULL,NA,NA,NA
7,2,13,memory,kr,6,5,휴,NA,NA,NULL,NA,NA,NA
7,2,13,updating,kr,1,3,뿌,태,NA,NULL,NA,NA,yes
7,2,13,updating,kr,2,1,집,처,NA,NULL,NA,NA,yes
7,2,13,updating,kr,3,2,소,속,NA,NULL,NA,NA,yes
7,2,13,retrieval,kr,1,0,찬,찬,"달,칭,공,족,은,못",소,FALSE,4182.5,no
7,2,13,retrieval,kr,2,4,첫,첫,"달,칭,공,족,은,못",휴,FALSE,3551.600000023842,no
7,2,13,retrieval,kr,3,5,휴,휴,"달,칭,공,족,은,못",휴,TRUE,1650.4000000059605,no
7,2,13,retrieval,kr,4,1,집,처,"달,칭,공,족,은,못",속,FALSE,2098.7999999821186,yes
7,2,13,retrieval,kr,5,3,뿌,태,"달,칭,공,족,은,못",못,FALSE,2809.5999999940395,yes
7,2,13,retrieval,kr,6,2,소,속,"달,칭,공,족,은,못",은,FALSE,1225.4000000059605,yes
7,2,13,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,14,memory,kr,1,0,탄,NA,NA,NULL,NA,NA,NA
7,2,14,memory,kr,2,1,쓰,NA,NA,NULL,NA,NA,NA
7,2,14,memory,kr,3,2,된,NA,NA,NULL,NA,NA,NA
7,2,14,memory,kr,4,3,덜,NA,NA,NULL,NA,NA,NA
7,2,14,memory,kr,5,4,즐,NA,NA,NULL,NA,NA,NA
7,2,14,memory,kr,6,5,막,NA,NA,NULL,NA,NA,NA
7,2,14,updating,kr,1,2,된,화,NA,NULL,NA,NA,yes
7,2,14,updating,kr,2,5,막,맡,NA,NULL,NA,NA,yes
7,2,14,updating,kr,3,4,즐,란,NA,NULL,NA,NA,yes
7,2,14,retrieval,kr,1,3,덜,덜,"상,래,강,후,국,비",상,FALSE,3538.4000000059605,no
7,2,14,retrieval,kr,2,1,쓰,쓰,"상,래,강,후,국,비",쓰,TRUE,2229.5999999940395,no
7,2,14,retrieval,kr,3,4,즐,란,"상,래,강,후,국,비",란,TRUE,5203.299999982119,yes
7,2,14,retrieval,kr,4,0,탄,탄,"상,래,강,후,국,비",강,FALSE,2208.5,no
7,2,14,retrieval,kr,5,2,된,화,"상,래,강,후,국,비",막,FALSE,2671.7000000178814,yes
7,2,14,retrieval,kr,6,5,막,맡,"상,래,강,후,국,비",된,FALSE,2521.9000000059605,yes
7,2,14,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,15,memory,kr,1,0,담,NA,NA,NULL,NA,NA,NA
7,2,15,memory,kr,2,1,급,NA,NA,NULL,NA,NA,NA
7,2,15,memory,kr,3,2,름,NA,NA,NULL,NA,NA,NA
7,2,15,memory,kr,4,3,이,NA,NA,NULL,NA,NA,NA
7,2,15,memory,kr,5,4,스,NA,NA,NULL,NA,NA,NA
7,2,15,memory,kr,6,5,징,NA,NA,NULL,NA,NA,NA
7,2,15,updating,kr,1,3,이,듯,NA,NULL,NA,NA,yes
7,2,15,updating,kr,2,5,징,업,NA,NULL,NA,NA,yes
7,2,15,updating,kr,3,4,스,간,NA,NULL,NA,NA,yes
7,2,15,retrieval,kr,1,1,급,급,"무,율,년,와,열,종",율,FALSE,2732.800000011921,no
7,2,15,retrieval,kr,2,0,담,담,"무,율,년,와,열,종",와,FALSE,2350.0999999940395,no
7,2,15,retrieval,kr,3,5,징,업,"무,율,년,와,열,종",스,FALSE,2930.699999988079,yes
7,2,15,retrieval,kr,4,2,름,름,"무,율,년,와,열,종",징,FALSE,2016.0999999940395,no
7,2,15,retrieval,kr,5,4,스,간,"무,율,년,와,열,종",급,FALSE,1852,yes
7,2,15,retrieval,kr,6,3,이,듯,"무,율,년,와,열,종",간,FALSE,1553.9000000059605,yes
7,2,15,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,16,memory,kr,1,0,큼,NA,NA,NULL,NA,NA,NA
7,2,16,memory,kr,2,1,럼,NA,NA,NULL,NA,NA,NA
7,2,16,memory,kr,3,2,혀,NA,NA,NULL,NA,NA,NA
7,2,16,memory,kr,4,3,도,NA,NA,NULL,NA,NA,NA
7,2,16,memory,kr,5,4,컫,NA,NA,NULL,NA,NA,NA
7,2,16,memory,kr,6,5,월,NA,NA,NULL,NA,NA,NA
7,2,16,updating,kr,1,3,도,립,NA,NULL,NA,NA,yes
7,2,16,updating,kr,2,1,럼,위,NA,NULL,NA,NA,yes
7,2,16,updating,kr,3,2,혀,억,NA,NULL,NA,NA,yes
7,2,16,retrieval,kr,1,4,컫,컫,"기,느,좋,역,있,질",혀,FALSE,2269.699999988079,no
7,2,16,retrieval,kr,2,0,큼,큼,"기,느,좋,역,있,질",억,FALSE,1128.9000000059605,no
7,2,16,retrieval,kr,3,5,월,월,"기,느,좋,역,있,질",월,TRUE,873.9000000059605,no
7,2,16,retrieval,kr,4,3,도,립,"기,느,좋,역,있,질",있,FALSE,923.6999999880791,yes
7,2,16,retrieval,kr,5,1,럼,위,"기,느,좋,역,있,질",립,FALSE,951.6999999880791,yes
7,2,16,retrieval,kr,6,2,혀,억,"기,느,좋,역,있,질",질,FALSE,1778.5999999940395,yes
7,2,16,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,17,memory,kr,1,0,긴,NA,NA,NULL,NA,NA,NA
7,2,17,memory,kr,2,1,곳,NA,NA,NULL,NA,NA,NA
7,2,17,memory,kr,3,2,들,NA,NA,NULL,NA,NA,NA
7,2,17,memory,kr,4,3,버,NA,NA,NULL,NA,NA,NA
7,2,17,memory,kr,5,4,렵,NA,NA,NULL,NA,NA,NA
7,2,17,memory,kr,6,5,외,NA,NA,NULL,NA,NA,NA
7,2,17,updating,kr,1,5,외,형,NA,NULL,NA,NA,yes
7,2,17,updating,kr,2,0,긴,견,NA,NULL,NA,NA,yes
7,2,17,updating,kr,3,2,들,를,NA,NULL,NA,NA,yes
7,2,17,retrieval,kr,1,4,렵,렵,"해,는,풍,음,책,할",풍,FALSE,1197.6000000238419,no
7,2,17,retrieval,kr,2,2,들,를,"해,는,풍,음,책,할",들,FALSE,3763.2999999821186,yes
7,2,17,retrieval,kr,3,0,긴,견,"해,는,풍,음,책,할",긴,FALSE,2821,yes
7,2,17,retrieval,kr,4,5,외,형,"해,는,풍,음,책,할",외,FALSE,1385.7000000178814,yes
7,2,17,retrieval,kr,5,3,버,버,"해,는,풍,음,책,할",를,FALSE,912.4000000059605,no
7,2,17,retrieval,kr,6,1,곳,곳,"해,는,풍,음,책,할",들,FALSE,650.4000000059605,no
7,2,17,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,18,memory,kr,1,0,쉽,NA,NA,NULL,NA,NA,NA
7,2,18,memory,kr,2,1,직,NA,NA,NULL,NA,NA,NA
7,2,18,memory,kr,3,2,동,NA,NA,NULL,NA,NA,NA
7,2,18,memory,kr,4,3,뜨,NA,NA,NULL,NA,NA,NA
7,2,18,memory,kr,5,4,갈,NA,NA,NULL,NA,NA,NA
7,2,18,memory,kr,6,5,변,NA,NA,NULL,NA,NA,NA
7,2,18,updating,kr,1,3,뜨,교,NA,NULL,NA,NA,yes
7,2,18,updating,kr,2,2,동,입,NA,NULL,NA,NA,yes
7,2,18,updating,kr,3,0,쉽,출,NA,NULL,NA,NA,yes
7,2,18,retrieval,kr,1,3,뜨,교,"측,인,운,른,런,로",직,FALSE,1700.0999999940395,yes
7,2,18,retrieval,kr,2,2,동,입,"측,인,운,른,런,로",교,FALSE,2811.7999999821186,yes
7,2,18,retrieval,kr,3,4,갈,갈,"측,인,운,른,런,로",른,FALSE,2026.4000000059605,no
7,2,18,retrieval,kr,4,5,변,변,"측,인,운,른,런,로",동,FALSE,1085.2000000178814,no
7,2,18,retrieval,kr,5,1,직,직,"측,인,운,른,런,로",쉽,FALSE,1314,no
7,2,18,retrieval,kr,6,0,쉽,출,"측,인,운,른,런,로",측,FALSE,1845.699999988079,yes
7,2,18,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,19,memory,kr,1,0,데,NA,NA,NULL,NA,NA,NA
7,2,19,memory,kr,2,1,계,NA,NA,NULL,NA,NA,NA
7,2,19,memory,kr,3,2,순,NA,NA,NULL,NA,NA,NA
7,2,19,memory,kr,4,3,루,NA,NA,NULL,NA,NA,NA
7,2,19,memory,kr,5,4,향,NA,NA,NULL,NA,NA,NA
7,2,19,memory,kr,6,5,법,NA,NA,NULL,NA,NA,NA
7,2,19,updating,kr,1,4,향,때,NA,NULL,NA,NA,yes
7,2,19,updating,kr,2,3,루,튜,NA,NULL,NA,NA,yes
7,2,19,updating,kr,3,2,순,토,NA,NULL,NA,NA,yes
7,2,19,retrieval,kr,1,0,데,데,"수,야,씨,생,맞,다",씨,FALSE,2303.5,no
7,2,19,retrieval,kr,2,4,향,때,"수,야,씨,생,맞,다",튜,FALSE,3659.7000000178814,yes
7,2,19,retrieval,kr,3,2,순,토,"수,야,씨,생,맞,다",토,TRUE,2207,yes
7,2,19,retrieval,kr,4,1,계,계,"수,야,씨,생,맞,다",때,FALSE,3444.699999988079,no
7,2,19,retrieval,kr,5,5,법,법,"수,야,씨,생,맞,다",생,FALSE,1599,no
7,2,19,retrieval,kr,6,3,루,튜,"수,야,씨,생,맞,다",루,FALSE,1124.2000000178814,yes
7,2,19,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
7,2,20,memory,kr,1,0,픔,NA,NA,NULL,NA,NA,NA
7,2,20,memory,kr,2,1,추,NA,NA,NULL,NA,NA,NA
7,2,20,memory,kr,3,2,을,NA,NA,NULL,NA,NA,NA
7,2,20,memory,kr,4,3,움,NA,NA,NULL,NA,NA,NA
7,2,20,memory,kr,5,4,니,NA,NA,NULL,NA,NA,NA
7,2,20,memory,kr,6,5,없,NA,NA,NULL,NA,NA,NA
7,2,20,updating,kr,1,1,추,식,NA,NULL,NA,NA,yes
7,2,20,updating,kr,2,3,움,됐,NA,NULL,NA,NA,yes
7,2,20,updating,kr,3,5,없,궈,NA,NULL,NA,NA,yes
7,2,20,retrieval,kr,1,4,니,니,"준,세,빛,람,낼,밟",밟,FALSE,1636.300000011921,no
7,2,20,retrieval,kr,2,1,추,식,"준,세,빛,람,낼,밟",됐,FALSE,854.4000000059605,yes
7,2,20,retrieval,kr,3,0,픔,픔,"준,세,빛,람,낼,밟",식,FALSE,1722.300000011921,no
7,2,20,retrieval,kr,4,2,을,을,"준,세,빛,람,낼,밟",람,FALSE,1544.5999999940395,no
7,2,20,retrieval,kr,5,5,없,궈,"준,세,빛,람,낼,밟",됐,FALSE,1503.5,yes
7,2,20,retrieval,kr,6,3,움,됐,"준,세,빛,람,낼,밟",없,FALSE,1612,yes
7,2,20,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,1,memory,kr,1,0,쟁,NA,NA,NULL,NA,NA,NA
21,1,1,memory,kr,2,1,더,NA,NA,NULL,NA,NA,NA
21,1,1,memory,kr,3,2,택,NA,NA,NULL,NA,NA,NA
21,1,1,memory,kr,4,3,져,NA,NA,NULL,NA,NA,NA
21,1,1,memory,kr,5,4,유,NA,NA,NULL,NA,NA,NA
21,1,1,memory,kr,6,5,설,NA,NA,NULL,NA,NA,NA
21,1,1,updating,kr,1,3,져,근,NA,NULL,NA,NA,yes
21,1,1,updating,kr,2,4,유,씨,NA,NULL,NA,NA,yes
21,1,1,updating,kr,3,2,택,운,NA,NULL,NA,NA,yes
21,1,1,retrieval,kr,1,3,져,근,"공,륙,데,르,날,픔",설,FALSE,7056.799999952316,yes
21,1,1,retrieval,kr,2,5,설,설,"공,륙,데,르,날,픔",근,FALSE,13868.700000047684,no
21,1,1,retrieval,kr,3,0,쟁,쟁,"공,륙,데,르,날,픔",유,FALSE,2848.5,no
21,1,1,retrieval,kr,4,2,택,운,"공,륙,데,르,날,픔",택,FALSE,13708.800000071526,yes
21,1,1,retrieval,kr,5,4,유,씨,"공,륙,데,르,날,픔",씨,TRUE,1220.7000000476837,yes
21,1,1,retrieval,kr,6,1,더,더,"공,륙,데,르,날,픔",유,FALSE,3622.100000023842,no
21,1,1,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,2,memory,kr,1,0,혈,NA,NA,NULL,NA,NA,NA
21,1,2,memory,kr,2,1,동,NA,NA,NULL,NA,NA,NA
21,1,2,memory,kr,3,2,체,NA,NA,NULL,NA,NA,NA
21,1,2,memory,kr,4,3,히,NA,NA,NULL,NA,NA,NA
21,1,2,memory,kr,5,4,파,NA,NA,NULL,NA,NA,NA
21,1,2,memory,kr,6,5,묵,NA,NA,NULL,NA,NA,NA
21,1,2,updating,kr,1,5,묵,런,NA,NULL,NA,NA,yes
21,1,2,updating,kr,2,1,동,중,NA,NULL,NA,NA,yes
21,1,2,updating,kr,3,3,히,대,NA,NULL,NA,NA,yes
21,1,2,retrieval,kr,1,0,혈,혈,"은,향,렵,질,활,맑",혈,TRUE,14292.600000023842,no
21,1,2,retrieval,kr,2,1,동,중,"은,향,렵,질,활,맑",동,FALSE,12122.5,yes
21,1,2,retrieval,kr,3,5,묵,런,"은,향,렵,질,활,맑",런,TRUE,4416.300000071526,yes
21,1,2,retrieval,kr,4,4,파,파,"은,향,렵,질,활,맑",파,TRUE,3053.9000000953674,no
21,1,2,retrieval,kr,5,3,히,대,"은,향,렵,질,활,맑",대,TRUE,7234.5,yes
21,1,2,retrieval,kr,6,2,체,체,"은,향,렵,질,활,맑",체,TRUE,7319,no
21,1,2,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,3,memory,kr,1,0,쓰,NA,NA,NULL,NA,NA,NA
21,1,3,memory,kr,2,1,닌,NA,NA,NULL,NA,NA,NA
21,1,3,memory,kr,3,2,자,NA,NA,NULL,NA,NA,NA
21,1,3,memory,kr,4,3,리,NA,NA,NULL,NA,NA,NA
21,1,3,memory,kr,5,4,늘,NA,NA,NULL,NA,NA,NA
21,1,3,memory,kr,6,5,표,NA,NA,NULL,NA,NA,NA
21,1,3,updating,kr,1,2,자,죄,NA,NULL,NA,NA,yes
21,1,3,updating,kr,2,1,닌,떡,NA,NULL,NA,NA,yes
21,1,3,updating,kr,3,0,쓰,선,NA,NULL,NA,NA,yes
21,1,3,retrieval,kr,1,4,늘,늘,"존,성,측,긴,것,료",늘,TRUE,8713.299999952316,no
21,1,3,retrieval,kr,2,2,자,죄,"존,성,측,긴,것,료",자,FALSE,7167.899999976158,yes
21,1,3,retrieval,kr,3,0,쓰,선,"존,성,측,긴,것,료",떡,FALSE,7636.700000047684,yes
21,1,3,retrieval,kr,4,3,리,리,"존,성,측,긴,것,료",리,TRUE,3628.7000000476837,no
21,1,3,retrieval,kr,5,1,닌,떡,"존,성,측,긴,것,료",떡,TRUE,6084.700000047684,yes
21,1,3,retrieval,kr,6,5,표,표,"존,성,측,긴,것,료",표,TRUE,1424.6000000238419,no
21,1,3,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,4,memory,kr,1,0,듯,NA,NA,NULL,NA,NA,NA
21,1,4,memory,kr,2,1,포,NA,NA,NULL,NA,NA,NA
21,1,4,memory,kr,3,2,럼,NA,NA,NULL,NA,NA,NA
21,1,4,memory,kr,4,3,냉,NA,NA,NULL,NA,NA,NA
21,1,4,memory,kr,5,4,립,NA,NA,NULL,NA,NA,NA
21,1,4,memory,kr,6,5,국,NA,NA,NULL,NA,NA,NA
21,1,4,updating,kr,1,0,듯,권,NA,NULL,NA,NA,yes
21,1,4,updating,kr,2,1,포,범,NA,NULL,NA,NA,yes
21,1,4,updating,kr,3,5,국,오,NA,NULL,NA,NA,yes
21,1,4,retrieval,kr,1,5,국,오,"률,청,컫,뜨,개,떠",오,TRUE,1562.8999999761581,yes
21,1,4,retrieval,kr,2,0,듯,권,"률,청,컫,뜨,개,떠",립,FALSE,8319.300000071526,yes
21,1,4,retrieval,kr,3,2,럼,럼,"률,청,컫,뜨,개,떠",국,FALSE,7110.300000071526,no
21,1,4,retrieval,kr,4,3,냉,냉,"률,청,컫,뜨,개,떠",청,FALSE,11891.600000023842,no
21,1,4,retrieval,kr,5,1,포,범,"률,청,컫,뜨,개,떠",권,FALSE,6564.100000023842,yes
21,1,4,retrieval,kr,6,4,립,립,"률,청,컫,뜨,개,떠",범,FALSE,1279,no
21,1,4,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,5,memory,kr,1,0,엔,NA,NA,NULL,NA,NA,NA
21,1,5,memory,kr,2,1,하,NA,NA,NULL,NA,NA,NA
21,1,5,memory,kr,3,2,절,NA,NA,NULL,NA,NA,NA
21,1,5,memory,kr,4,3,혐,NA,NA,NULL,NA,NA,NA
21,1,5,memory,kr,5,4,풍,NA,NA,NULL,NA,NA,NA
21,1,5,memory,kr,6,5,루,NA,NA,NULL,NA,NA,NA
21,1,5,updating,kr,1,4,풍,규,NA,NULL,NA,NA,yes
21,1,5,updating,kr,2,1,하,전,NA,NULL,NA,NA,yes
21,1,5,updating,kr,3,5,루,첫,NA,NULL,NA,NA,yes
21,1,5,retrieval,kr,1,3,혐,혐,"도,모,너,쉽,해,브",하,FALSE,5547.399999976158,no
21,1,5,retrieval,kr,2,5,루,첫,"도,모,너,쉽,해,브",루,FALSE,5710.600000023842,yes
21,1,5,retrieval,kr,3,1,하,전,"도,모,너,쉽,해,브",해,FALSE,10894.100000023842,yes
21,1,5,retrieval,kr,4,2,절,절,"도,모,너,쉽,해,브",절,TRUE,4498.800000071526,no
21,1,5,retrieval,kr,5,4,풍,규,"도,모,너,쉽,해,브",전,FALSE,9950.800000071526,yes
21,1,5,retrieval,kr,6,0,엔,엔,"도,모,너,쉽,해,브",첫,FALSE,1013.3000000715256,no
21,1,5,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,6,memory,kr,1,0,님,NA,NA,NULL,NA,NA,NA
21,1,6,memory,kr,2,1,론,NA,NA,NULL,NA,NA,NA
21,1,6,memory,kr,3,2,병,NA,NA,NULL,NA,NA,NA
21,1,6,memory,kr,4,3,알,NA,NA,NULL,NA,NA,NA
21,1,6,memory,kr,5,4,최,NA,NA,NULL,NA,NA,NA
21,1,6,memory,kr,6,5,신,NA,NA,NULL,NA,NA,NA
21,1,6,updating,kr,1,0,님,불,NA,NULL,NA,NA,yes
21,1,6,updating,kr,2,2,병,난,NA,NULL,NA,NA,yes
21,1,6,updating,kr,3,1,론,타,NA,NULL,NA,NA,yes
21,1,6,retrieval,kr,1,3,알,알,"을,에,반,판,같,있",신,FALSE,9778.099999904633,no
21,1,6,retrieval,kr,2,1,론,타,"을,에,반,판,같,있",타,TRUE,1139.9000000953674,yes
21,1,6,retrieval,kr,3,4,최,최,"을,에,반,판,같,있",타,FALSE,3466.2000000476837,no
21,1,6,retrieval,kr,4,5,신,신,"을,에,반,판,같,있",반,FALSE,13860.800000071526,no
21,1,6,retrieval,kr,5,0,님,불,"을,에,반,판,같,있",님,FALSE,6485.600000023842,yes
21,1,6,retrieval,kr,6,2,병,난,"을,에,반,판,같,있",난,TRUE,988.6999999284744,yes
21,1,6,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,7,memory,kr,1,0,종,NA,NA,NULL,NA,NA,NA
21,1,7,memory,kr,2,1,이,NA,NA,NULL,NA,NA,NA
21,1,7,memory,kr,3,2,꾸,NA,NA,NULL,NA,NA,NA
21,1,7,memory,kr,4,3,속,NA,NA,NULL,NA,NA,NA
21,1,7,memory,kr,5,4,열,NA,NA,NULL,NA,NA,NA
21,1,7,memory,kr,6,5,높,NA,NA,NULL,NA,NA,NA
21,1,7,updating,kr,1,2,꾸,완,NA,NULL,NA,NA,yes
21,1,7,updating,kr,2,1,이,않,NA,NULL,NA,NA,yes
21,1,7,updating,kr,3,0,종,후,NA,NULL,NA,NA,yes
21,1,7,retrieval,kr,1,3,속,속,"다,강,갈,피,느,물",열,FALSE,7992.700000047684,no
21,1,7,retrieval,kr,2,0,종,후,"다,강,갈,피,느,물",후,TRUE,3412.5,yes
21,1,7,retrieval,kr,3,2,꾸,완,"다,강,갈,피,느,물",열,FALSE,8780.399999976158,yes
21,1,7,retrieval,kr,4,5,높,높,"다,강,갈,피,느,물",완,FALSE,5484.699999928474,no
21,1,7,retrieval,kr,5,1,이,않,"다,강,갈,피,느,물",않,TRUE,904.2000000476837,yes
21,1,7,retrieval,kr,6,4,열,열,"다,강,갈,피,느,물",속,FALSE,4763.600000023842,no
21,1,7,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,8,memory,kr,1,0,힘,NA,NA,NULL,NA,NA,NA
21,1,8,memory,kr,2,1,려,NA,NA,NULL,NA,NA,NA
21,1,8,memory,kr,3,2,민,NA,NA,NULL,NA,NA,NA
21,1,8,memory,kr,4,3,입,NA,NA,NULL,NA,NA,NA
21,1,8,memory,kr,5,4,문,NA,NA,NULL,NA,NA,NA
21,1,8,memory,kr,6,5,저,NA,NA,NULL,NA,NA,NA
21,1,8,updating,kr,1,2,민,외,NA,NULL,NA,NA,yes
21,1,8,updating,kr,2,3,입,극,NA,NULL,NA,NA,yes
21,1,8,updating,kr,3,0,힘,부,NA,NULL,NA,NA,yes
21,1,8,retrieval,kr,1,5,저,저,"연,넘,정,며,년,장",정,FALSE,9839.400000095367,no
21,1,8,retrieval,kr,2,0,힘,부,"연,넘,정,며,년,장",외,FALSE,9874.600000023842,yes
21,1,8,retrieval,kr,3,4,문,문,"연,넘,정,며,년,장",문,TRUE,5467.5,no
21,1,8,retrieval,kr,4,1,려,려,"연,넘,정,며,년,장",부,FALSE,3950.399999976158,no
21,1,8,retrieval,kr,5,2,민,외,"연,넘,정,며,년,장",극,FALSE,820.8999999761581,yes
